상품명,별점,리뷰
[편한한끼] 장인도시락 5종 10팩 / 점심 건강 식단관리 도시락 냉동 직장인 아침 간편 닭가슴살 단백질 벌크업 탄단지,5,"먹어본 간편식 다이어트 도시락중에
제일 맛있어요~~~"
[편한한끼] 장인도시락 5종 10팩 / 점심 건강 식단관리 도시락 냉동 직장인 아침 간편 닭가슴살 단백질 벌크업 탄단지,5,처음먹는 효소 기대되네요
[단백질+탄수화물]훈제슬라이스 단탄도시락 닭가슴살 고구마 다이어트 고단백 비건 도시락 5팩+5팩,5,여름대비 최고 !!!
[단백질+탄수화물]훈제슬라이스 단탄도시락 닭가슴살 고구마 다이어트 고단백 비건 도시락 5팩+5팩,5,진짜 최고 없어지면 안대요 ㅠㅠ 모유 수유하면서 간단하게 먹어요 다욧으로도 좋구오
[단백질+탄수화물]훈제슬라이스 단탄도시락 닭가슴살 고구마 다이어트 고단백 비건 도시락 5팩+5팩,5,다이어트도시락보다  훨씬  맘에들어요~~   너무  맛있네요
[단백질+탄수화물]훈제슬라이스 단탄도시락 닭가슴살 고구마 다이어트 고단백 비건 도시락 5팩+5팩,5,좋아요 좋아요 좋아요
[단백질+탄수화물]훈제슬라이스 단탄도시락 닭가슴살 고구마 다이어트 고단백 비건 도시락 5팩+5팩,5,내가  찾던 도시락!!
[단백질+탄수화물]훈제슬라이스 단탄도시락 닭가슴살 고구마 다이어트 고단백 비건 도시락 5팩+5팩,3,잘 먹을게요 오오요
[단백질+탄수화물]훈제슬라이스 단탄도시락 닭가슴살 고구마 다이어트 고단백 비건 도시락 5팩+5팩,5,다이어트 하려고 샀는데 좋아요! 다 먹고 또 시키겠습니다!
[단백질+탄수화물]훈제슬라이스 단탄도시락 닭가슴살 고구마 다이어트 고단백 비건 도시락 5팩+5팩,5,잘받아서 잘먹었습니다.
[단백질+탄수화물]훈제슬라이스 단탄도시락 닭가슴살 고구마 다이어트 고단백 비건 도시락 5팩+5팩,5,좋아요 좋아요 좋아요 좋아요
[단백질+탄수화물]훈제슬라이스 단탄도시락 닭가슴살 고구마 다이어트 고단백 비건 도시락 5팩+5팩,5,맛있어요 만족합니다~~
[단백질+탄수화물]훈제슬라이스 단탄도시락 닭가슴살 고구마 다이어트 고단백 비건 도시락 5팩+5팩,5,맛있어요~ 만족합니다
[단백질+탄수화물]훈제슬라이스 단탄도시락 닭가슴살 고구마 다이어트 고단백 비건 도시락 5팩+5팩,5,맛있어요~ 만족해요
[단백질+탄수화물]훈제슬라이스 단탄도시락 닭가슴살 고구마 다이어트 고단백 비건 도시락 5팩+5팩,5,맛있어요! 좋습니다~
[단백질+탄수화물]훈제슬라이스 단탄도시락 닭가슴살 고구마 다이어트 고단백 비건 도시락 5팩+5팩,4,배송빠르고 좋아요 ㅁ
[단백질+탄수화물]훈제슬라이스 단탄도시락 닭가슴살 고구마 다이어트 고단백 비건 도시락 5팩+5팩,5,단순하고 깔끔한 도시락을 찾고있었습니다. 성분걱정없이 원재료 그대로 즐길 수 있어 좋습니다. 훈제닭가슴살은 누린내없이 맛있고 고구마도 퍽퍽함이 덜하고 당도가 있어 맛있게 먹고있습니다
[단백질+탄수화물]훈제슬라이스 단탄도시락 닭가슴살 고구마 다이어트 고단백 비건 도시락 5팩+5팩,5,먹기편하고 맛있어요
[단백질+탄수화물]훈제슬라이스 단탄도시락 닭가슴살 고구마 다이어트 고단백 비건 도시락 5팩+5팩,5,잘받았습니다. 잘먹겠습니다.
[단백질+탄수화물]훈제슬라이스 단탄도시락 닭가슴살 고구마 다이어트 고단백 비건 도시락 5팩+5팩,5,"먹기는 진짜 편리해요 !! 나중에 원플원하면 또 하고싶어요 ㅋㅋㅋ 
고구마랑 궁합 최고구여 직장에 가져가서ㅜ먹기도 젛을가같아요"
[단백질+탄수화물]훈제슬라이스 단탄도시락 닭가슴살 고구마 다이어트 고단백 비건 도시락 5팩+5팩,5,먹기편해서 꾸준히 먹어요
[단백질+탄수화물]훈제슬라이스 단탄도시락 닭가슴살 고구마 다이어트 고단백 비건 도시락 5팩+5팩,5,먹고 자면 확실히 죄책감이 덜해요 !
미트리 건강영양 한끼 도시락 8종 8팩 골라담기,5,배송 빠르고 좋아요ㅔ
미트리 건강영양 한끼 도시락 8종 8팩 골라담기,5,"다이어트 도시락 처음먹어봤는데 정말 맛있어요!! 밥과 고기, 야채가 적절하게 있는게 좋았어요 하나가 누락됐었는데 바로 처리해주셔서 더 믿음이 가고 좋아요!! 다들 믿고 구매해보세요~~ 다먹으면 또 사러오겠습니다!"
미트리 건강영양 한끼 도시락 8종 8팩 골라담기,5,"포장도 꼼꼼하고배송도 빠르게 왓어요
건강 도시락 잘
챙겨먹을게요"
미트리 건강영양 한끼 도시락 8종 8팩 골라담기,5,거의 다 먹었네요. 편리하게 먹을 수 있어 좋네요.
미트리 건강영양 한끼 도시락 8종 8팩 골라담기,3,편리하고 간단하게 먹기좋아요
미트리 건강영양 한끼 도시락 8종 8팩 골라담기,5,매일 점심에 먹어요 너무 맛있음!
미트리 건강영양 한끼 도시락 8종 8팩 골라담기,5,맛있습니다~잘먹을게요~
미트리 건강영양 한끼 도시락 8종 8팩 골라담기,5,좋아요 맛있어요 ㅎㅎ
미트리 건강영양 한끼 도시락 8종 8팩 골라담기,5,간편하고 건강한 한끼가 되는 것 같아요
미트리 건강영양 한끼 도시락 8종 8팩 골라담기,5,아주 맛있어요! 냉동도시락 같지 않고 좋아요
미트리 건강영양 한끼 도시락 8종 8팩 골라담기,5,반찬까지 있어서 맛있어요
미트리 건강영양 한끼 도시락 8종 8팩 골라담기,5,대충 맛있게 먹을수이ㅛ으
미트리 건강영양 한끼 도시락 8종 8팩 골라담기,5,먹기편해 아이들 간식으로 좋습니다. 리뷰쓰는 시점에 이미 다 먹어치웠네요..;;
미트리 건강영양 한끼 도시락 8종 8팩 골라담기,5,배송빠르게 잘 왔어요! 아직 한개밖에 안먹어봤지만 양도 적당하고 맛나용
미트리 건강영양 한끼 도시락 8종 8팩 골라담기,4,배송이 빠르고 맛있어요 많이 파세요
미트리 건강영양 한끼 도시락 8종 8팩 골라담기,5,맛 괜찮아요 다음에 또 먹을듯요
미트리 건강영양 한끼 도시락 8종 8팩 골라담기,5,배송도 빠르고 다이어트도시락중 제일 맛있어요!!
미트리 건강영양 한끼 도시락 8종 8팩 골라담기,5,점심 식사로 잘 활용하고 있습니다
미트리 건강영양 한끼 도시락 8종 8팩 골라담기,3,"다이어트용으로 식단하기좋아요
세번째주문해서 먹고있습니다
운동식단해서3키로감량하려구욧"
미트리 건강영양 한끼 도시락 8종 8팩 골라담기,5,역시 재주문 믿고 먹습니다.
대단한컵밥 간편 점심 식단관리 직장인 냉동 도시락 대용량 10종 메뉴 (4팩/10팩),5,양도 넉넉하고 맛있고 무엇보다 간편해서 너무 좋아요 재구매 할 예정입니다
대단한컵밥 간편 점심 식단관리 직장인 냉동 도시락 대용량 10종 메뉴 (4팩/10팩),5,잘받았습니다~~!!
대단한컵밥 간편 점심 식단관리 직장인 냉동 도시락 대용량 10종 메뉴 (4팩/10팩),5,맛과 양 모두 적당해요
대단한컵밥 간편 점심 식단관리 직장인 냉동 도시락 대용량 10종 메뉴 (4팩/10팩),4,회사에서 점심으로 먹고 있어요~ 반 정도는 입맛에 맞고 반 정도는 안 맞고 그래요 😶
대단한컵밥 간편 점심 식단관리 직장인 냉동 도시락 대용량 10종 메뉴 (4팩/10팩),5,잘 받았습니다~~!^^
대단한컵밥 간편 점심 식단관리 직장인 냉동 도시락 대용량 10종 메뉴 (4팩/10팩),4,맛있고배송이 빨라요!
대단한컵밥 간편 점심 식단관리 직장인 냉동 도시락 대용량 10종 메뉴 (4팩/10팩),4,간편하게 점심을 먹으려고 주문했습니다. 포장상태와 구성은 맘에 드네요. 근데 뽑기를 잘못한건가...오늘 처음으로 카레밥을 먹었는데 맛은 좀 그럭저럭 햇어요. 카레가 있어서 그런가 밥도 너무 질고.. 다른것은 보다 맛나길 기대해 봅니다
대단한컵밥 간편 점심 식단관리 직장인 냉동 도시락 대용량 10종 메뉴 (4팩/10팩),5,재구매입니다~ㅎㅎㅎ
대단한컵밥 간편 점심 식단관리 직장인 냉동 도시락 대용량 10종 메뉴 (4팩/10팩),5,아주 잘먹고 있습니다~ 다 맛있어요. 다만! 숟가락 안받을 수 있게 선택할수있게 해주셨음 합니다… 그리고 참기름도… 맨날 남아요…
대단한컵밥 간편 점심 식단관리 직장인 냉동 도시락 대용량 10종 메뉴 (4팩/10팩),5,재구매 예정입니다. 항상 잘먹고있어요! 구성도 많고 다른제품에 비해 양이 많아서 4시까지는 버틸수 있어요. 다른건 2시반이명 배고픔 ㅎ…
대단한컵밥 간편 점심 식단관리 직장인 냉동 도시락 대용량 10종 메뉴 (4팩/10팩),4,"일단 매번 먹는거라 믿고 재구매했구요
맛있고 간편하고 다 좋은데
원래 발송시작되면 다음날 도착했었는데
이번에는 발송 시작하고 2일만에 왔네요
날씨가 따뜻해진 탓인가 많이 녹아서 왔네요
배송시작 되고 다음날 도착하도록 해주시면 좋을 것 같습니다"
대단한컵밥 간편 점심 식단관리 직장인 냉동 도시락 대용량 10종 메뉴 (4팩/10팩),5,푸짐하고 다들 맛있게 잘 먹네요^^
대단한컵밥 간편 점심 식단관리 직장인 냉동 도시락 대용량 10종 메뉴 (4팩/10팩),5,오랜만에 시켰는데 맛있어욤 ㅎㅎㅎ
대단한컵밥 간편 점심 식단관리 직장인 냉동 도시락 대용량 10종 메뉴 (4팩/10팩),5,점심에 든든하게 먹기 좋고 맛있어요
대단한컵밥 간편 점심 식단관리 직장인 냉동 도시락 대용량 10종 메뉴 (4팩/10팩),4,나쁘지 않으나 엄청 만족스럽진 않았어요. 남자가 먹기엔 양이 좀 작아서요.
대단한컵밥 간편 점심 식단관리 직장인 냉동 도시락 대용량 10종 메뉴 (4팩/10팩),5,맛도 좋고 다양하고 다음에 또 시켜먹을겁니다!
대단한컵밥 간편 점심 식단관리 직장인 냉동 도시락 대용량 10종 메뉴 (4팩/10팩),5,"양도 딱 좋고 맛도 너무 맛있네요
스포크도 같이 주셔서 감사합니다
참기름은 왜주신건지? 더 감사합니다요"
대단한컵밥 간편 점심 식단관리 직장인 냉동 도시락 대용량 10종 메뉴 (4팩/10팩),5,배송빠르고 깔끔하게 포장되어 왔어요 처음 구매하는데 너무 만족해요
대단한컵밥 간편 점심 식단관리 직장인 냉동 도시락 대용량 10종 메뉴 (4팩/10팩),4,바닥이 깨져서 온게있어서 좀 아쉽지만 양도 맛도 괜찮아요
대단한컵밥 간편 점심 식단관리 직장인 냉동 도시락 대용량 10종 메뉴 (4팩/10팩),5,잘먹고 있습니다. 10가지맛이라 안질려서 좋아요. 지금 재재구매해서 아주 잘먹고있습니다. 반찬 여러개인 도시락은 맛도 별로고 양도 별로라 선호하지 않는데 이건 맛있고 양도 많아서 좋아요
곤드레밥 고구마밥 냉동 도시락 250g 1팩 골라담기,5,맛있게 잘 먹었습니다
곤드레밥 고구마밥 냉동 도시락 250g 1팩 골라담기,5,곤드레 맛이 풍부해용
곤드레밥 고구마밥 냉동 도시락 250g 1팩 골라담기,5,밥이 많아서 든든합니당
곤드레밥 고구마밥 냉동 도시락 250g 1팩 골라담기,5,표고와 소고기의 조합이 좋아용
곤드레밥 고구마밥 냉동 도시락 250g 1팩 골라담기,5,고기 양 기대보다 많습니당
곤드레밥 고구마밥 냉동 도시락 250g 1팩 골라담기,5,역시나 맛있스빈당ㅎㅎ
곤드레밥 고구마밥 냉동 도시락 250g 1팩 골라담기,5,맛있어요 양도 적당하구용
곤드레밥 고구마밥 냉동 도시락 250g 1팩 골라담기,5,맛있게잘먹었어요재구매할께요
곤드레밥 고구마밥 냉동 도시락 250g 1팩 골라담기,5,그래도 먹어본 도시락중에서는 가성비 괜찮고 적당히 배도 부릅니다.
곤드레밥 고구마밥 냉동 도시락 250g 1팩 골라담기,5,맛도 좋고 포장도 잘해왔고 배송도 빨랐어요
곤드레밥 고구마밥 냉동 도시락 250g 1팩 골라담기,5,맛있고 양도 넉넉합니다~
곤드레밥 고구마밥 냉동 도시락 250g 1팩 골라담기,5,"원하는 맛으로만 낱개주문 원했는데
3만원이상 무배였던게 변경되었나봐요 ㅠ 10개이상 배송비 추가가 아쉬워요..
그래도 세트2개시 무배는 그대로라
원하는 맛 5개묶음세트2개에 낱개 조금 더 추가했어요
이번에 세번째 주문인만큼 맛있고 편리해요"
곤드레밥 고구마밥 냉동 도시락 250g 1팩 골라담기,4,"원하는 맛으로만 낱개주문 원했는데
3만원이상 무배였던게 변경되었나봐요 ㅠ 10개이상 배송비 추가가 아쉬워요..
그래도 세트2개시 무배는 그대로라
원하는 맛 5개묶음세트2개에 낱개 조금 더 추가했어요
이번에 세번째 주문인만큼 맛있고 편리해요!"
곤드레밥 고구마밥 냉동 도시락 250g 1팩 골라담기,5,좋은 제품 감사합니다.
곤드레밥 고구마밥 냉동 도시락 250g 1팩 골라담기,5,배송도 문자까지 해주시면서 엄청 친절하셨고 맛도좋고 양도많고 굿
곤드레밥 고구마밥 냉동 도시락 250g 1팩 골라담기,4,가격대비 성능 나옵니다
곤드레밥 고구마밥 냉동 도시락 250g 1팩 골라담기,5,좋은 상품 감사합니다
곤드레밥 고구마밥 냉동 도시락 250g 1팩 골라담기,5,냉동실에 보관해놓으면 비상시 든든합니다
곤드레밥 고구마밥 냉동 도시락 250g 1팩 골라담기,5,포장이 튼튼하니 좋아요 !!
곤드레밥 고구마밥 냉동 도시락 250g 1팩 골라담기,5,점심마다 먹는데 양도 좋고 맛있습니다.
포켓도시락 다이어트 식단 점심대용식 12종12팩 아침 점심 식단관리 도시락,2,너무 화가 나서 남깁니다 상자열자마자 모래묻어있고 더군다나 식품인데 말이죠 아직 먹어보진 못했지만 음식에도 흙있으면 반품하겠습니다
포켓도시락 다이어트 식단 점심대용식 12종12팩 아침 점심 식단관리 도시락,5,먹은도시락중 최고임
포켓도시락 다이어트 식단 점심대용식 12종12팩 아침 점심 식단관리 도시락,4,다욧도시락~ 식단할때 먹기 좋아용^^
포켓도시락 다이어트 식단 점심대용식 12종12팩 아침 점심 식단관리 도시락,5,"너무너무잘받았어용 
깔끔하고 너무좋네용
여러가지해서 먹으니까 너무좋아용"
포켓도시락 다이어트 식단 점심대용식 12종12팩 아침 점심 식단관리 도시락,5,생각보다 좀 작아요 ㅎㅎ
포켓도시락 다이어트 식단 점심대용식 12종12팩 아침 점심 식단관리 도시락,5,처음 시켜봤는데 만족스러워요
포켓도시락 다이어트 식단 점심대용식 12종12팩 아침 점심 식단관리 도시락,5,좋아요. 만족합니다.
포켓도시락 다이어트 식단 점심대용식 12종12팩 아침 점심 식단관리 도시락,5,"아주 편리하고 용기도 좋고, 가격도 착해서 자주 이용할듯 합니다."
포켓도시락 다이어트 식단 점심대용식 12종12팩 아침 점심 식단관리 도시락,5,너무 맛있어서 계속 시킬수 밖에.없네요
포켓도시락 다이어트 식단 점심대용식 12종12팩 아침 점심 식단관리 도시락,5,"이번에도 꼼꼼하게 잘 배송 왔어요 :)

요리가 귀찮은 자취생이라, 보관도 조리도 간편한 냉동 도시락을 선호하게 되어 벌써 몇 차례나 구매해 잘 먹고 있습니다!"
포켓도시락 다이어트 식단 점심대용식 12종12팩 아침 점심 식단관리 도시락,5,두번째 구매입니다 맛있고 포만감도 들고 부피차지도 적어서 좋습니다
포켓도시락 다이어트 식단 점심대용식 12종12팩 아침 점심 식단관리 도시락,5,맛있어요 맛있어요ㅋ
포켓도시락 다이어트 식단 점심대용식 12종12팩 아침 점심 식단관리 도시락,5,여전히맛잇너요 추천
포켓도시락 다이어트 식단 점심대용식 12종12팩 아침 점심 식단관리 도시락,4,간편하고 맛있어요 ~
포켓도시락 다이어트 식단 점심대용식 12종12팩 아침 점심 식단관리 도시락,5,배송빠르고 간단히 먹기좋아요
포켓도시락 다이어트 식단 점심대용식 12종12팩 아침 점심 식단관리 도시락,4,"이번에 받은 제품들에 유독 불순물이 많이 섞인 것 같아요. 먹을 때마다 돌 같은 게 섞여 나오는데, 특히 사진에 저 돌은 먹다가 이 부러질 뻔 했어요ㅠㅠ 품질관리에 조금 더 신경 써주세요…"
포켓도시락 다이어트 식단 점심대용식 12종12팩 아침 점심 식단관리 도시락,5,아직 안먹어 봤지만 기대할게요
포켓도시락 다이어트 식단 점심대용식 12종12팩 아침 점심 식단관리 도시락,4,"아직 먹어보진 않았는데 후기 좋아서 사봤어요~
생각보다 작아서 닭가슴살 소세지랑 같이 먹어볼려구요~~"
포켓도시락 다이어트 식단 점심대용식 12종12팩 아침 점심 식단관리 도시락,5,늘 사용하는 제품이요...또 구매할께요~
포켓도시락 다이어트 식단 점심대용식 12종12팩 아침 점심 식단관리 도시락,5,재구매해서 점심으로 잘 먹었어요
더슬림 도시락 15종15팩 닭가슴살 냉동 볶음밥 직장인 점심 건강 간편 식단 관리,5,몇 개월째 주식으로 먹고 있습니다
더슬림 도시락 15종15팩 닭가슴살 냉동 볶음밥 직장인 점심 건강 간편 식단 관리,4,포장 잘 되서 잘 왔습니다 깔끔해여요
더슬림 도시락 15종15팩 닭가슴살 냉동 볶음밥 직장인 점심 건강 간편 식단 관리,5,조아요조아요 조아요 맛이있어요
더슬림 도시락 15종15팩 닭가슴살 냉동 볶음밥 직장인 점심 건강 간편 식단 관리,5,"함바그류 고기가 15%정도 줄어든거같음
길이가짧아짐"
더슬림 도시락 15종15팩 닭가슴살 냉동 볶음밥 직장인 점심 건강 간편 식단 관리,5,배송도 빠르고 제품도 만족합니다
더슬림 도시락 15종15팩 닭가슴살 냉동 볶음밥 직장인 점심 건강 간편 식단 관리,5,간단히 빨리 먹고 싶어서 주문했는데 맛도 있어요!ㅋㅋㅋ 다음 주문때는 젤 맛있었던거 위주로 주문해야겟어용ㅋㅋ
더슬림 도시락 15종15팩 닭가슴살 냉동 볶음밥 직장인 점심 건강 간편 식단 관리,5,맛있어서 또 주문했어요 :)
더슬림 도시락 15종15팩 닭가슴살 냉동 볶음밥 직장인 점심 건강 간편 식단 관리,5,빠른 배송 감사합니다 배송이 빠르고 좋아요
더슬림 도시락 15종15팩 닭가슴살 냉동 볶음밥 직장인 점심 건강 간편 식단 관리,5,예전에 맛있어서 다시 재주문했습니다
더슬림 도시락 15종15팩 닭가슴살 냉동 볶음밥 직장인 점심 건강 간편 식단 관리,5,"사장님
동반되는 일회용수저도 선택가능하게
만들어주시면 안될까요"
더슬림 도시락 15종15팩 닭가슴살 냉동 볶음밥 직장인 점심 건강 간편 식단 관리,5,간편하고 좋아요 잘 먹고 있습니당
더슬림 도시락 15종15팩 닭가슴살 냉동 볶음밥 직장인 점심 건강 간편 식단 관리,4,배송도 빠르고 제품도 만족합니다
더슬림 도시락 15종15팩 닭가슴살 냉동 볶음밥 직장인 점심 건강 간편 식단 관리,5,"맛있어서 또시켰어요
잘먹고있어요"
더슬림 도시락 15종15팩 닭가슴살 냉동 볶음밥 직장인 점심 건강 간편 식단 관리,4,식단관리하기 좋은 양에 맛도 좋았습니다. 소스가 특히 입맛에 맞아 잘 먹었습니다
더슬림 도시락 15종15팩 닭가슴살 냉동 볶음밥 직장인 점심 건강 간편 식단 관리,5,비슷한 제품을 많이 사먹어 봤는데 이 제품은 가격에 비해서 구성도 훌륭하고 퀄리티가 좋네요~ 다먹어보고 재구매 결정 예정입니다
더슬림 도시락 15종15팩 닭가슴살 냉동 볶음밥 직장인 점심 건강 간편 식단 관리,5,맛있고 종류많아서 좋아요
더슬림 도시락 15종15팩 닭가슴살 냉동 볶음밥 직장인 점심 건강 간편 식단 관리,5,냉장고를 가득채워서 배부르네요.
더슬림 도시락 15종15팩 닭가슴살 냉동 볶음밥 직장인 점심 건강 간편 식단 관리,5,"숟가락도 다 주시네요ㅎㅎ
포장상태 너무 좋고!!
배송 상태도 너무 좋고!!
맛있어요!!"
더슬림 도시락 15종15팩 닭가슴살 냉동 볶음밥 직장인 점심 건강 간편 식단 관리,5,생각보다 든든하네요!!
더슬림 도시락 15종15팩 닭가슴살 냉동 볶음밥 직장인 점심 건강 간편 식단 관리,5,배송 빠르고 든든합니다
프리미엄 패키지 9종_12팩 골라담기,5,비싸지만 맛있어서 여기만 주문하게되네요 ㅋㅋ
프리미엄 패키지 9종_12팩 골라담기,5,배송도 빨랐고 역시 맛있습니다. 감사합니다
프리미엄 패키지 9종_12팩 골라담기,5,"와.. 매장에서 먹는 것 만큼 진짜 맛있어요!
고기 질 최고 ㅎㅎ
근데 원래 이렇게 무슨 도시락인지 안써져있나요......??? 원하는 거 먹으려면 도시락을 다 열어봐야하네요..........."
프리미엄 패키지 9종_12팩 골라담기,5,감사합니다 빠른배송
프리미엄 패키지 9종_12팩 골라담기,5,기존에 먹던 훈제 오리보다 맛있었어요
프리미엄 패키지 9종_12팩 골라담기,5,예상보다 만족스런 맛이었음
프리미엄 패키지 9종_12팩 골라담기,5,맛과 식감 모두 좋아요
프리미엄 패키지 9종_12팩 골라담기,4,왜인지 모르겠지만 맛으로 짐키친의 모든 메뉴에 순위를 주자면 이게 가장 아래
프리미엄 패키지 9종_12팩 골라담기,5,맛있음. 육즙이 밥에 물드는게 거슬리면 살짝 오래 돌려 먹기
프리미엄 패키지 9종_12팩 골라담기,5,양 적당하고 맛있음
프리미엄 패키지 9종_12팩 골라담기,5,별로 안뻑뻑하고 괜찮은데 100그람은 적으니 뭔가를 추가해서 먹어야
프리미엄 패키지 9종_12팩 골라담기,5,저지방 고단백 한돈소세지 .. 일반 고탄수 고지방 소세지보다 훨씬 맛있습니다.
프리미엄 패키지 9종_12팩 골라담기,5,맛있고 양도 많아서 좋습니다.
프리미엄 패키지 9종_12팩 골라담기,5,"포장이 꼼꼼히 잘되어 왔고, 소스도 분리하여 통에 담아주시고 포크도 넣어주시고 잘먹겠습니다 매장에서 종종 먹다가 다이어트 시작하면서 구매합니다."
프리미엄 패키지 9종_12팩 골라담기,5,잘먹었습니다 잘먹었습니다 잘먹었습니다
프리미엄 패키지 9종_12팩 골라담기,5,"양고기 불호인데도 호기심에 하나 껴서 주문했는데
뜨끈하게 전자렌지 돌려도 질겨지지 않고 부드러웠어요. 양념 찍어먹으니 맛있었고 양고기 좋아하는 사람은 이것만 12팩 시켜도 될지도."
프리미엄 패키지 9종_12팩 골라담기,5,민물고기라 흙내 나면 어떡하지 걱정했는데 냄새 안나고 맛있었어요
프리미엄 패키지 9종_12팩 골라담기,5,"맛있고 배불러요.
고기 중간에 한번 썰어주면 먹기 더 좋을 것 같단 생각"
프리미엄 패키지 9종_12팩 골라담기,5,구성두 좋구 맛두 좋아요~~~~
프리미엄 패키지 9종_12팩 골라담기,5,구성이 좋구 맛두 좋아요~~~~
다즐샵 일품도시락 10종 20팩,5,"다 먹어보진 않았지만 존맛탱입니다
다이어트가 되려나 싶을 정도로 간이 강하고 맛있는데 일단 양을 줄인다는 목적으로 먹어보려고 해요"
다즐샵 일품도시락 10종 20팩,5,재주문하는데 맛있고 편합니다
다즐샵 일품도시락 10종 20팩,5,맛있어요 다이어트에 도움되요!
다즐샵 일품도시락 10종 20팩,5,맛있고 포장도 잘 되어있어서 좋았어요~
다즐샵 일품도시락 10종 20팩,5,배달 굳 주변에서 맛있다해서 시켜요
다즐샵 일품도시락 10종 20팩,5,"맛있어서 재구매해요
생각보다 든든하고 일부러 천천히 꼭꼭씹어먹으면 포만감도 좋고 뜯기도편하고
이젠 맛있다며 애들도 하나두개씩 꺼내먹네요"
다즐샵 일품도시락 10종 20팩,5,진짜 너무 맛나여 거를타선이 없어요 ㅠ
다즐샵 일품도시락 10종 20팩,4,평범합니다 회사에서 간단히 먹을 수 있어 좋아요
다즐샵 일품도시락 10종 20팩,5,얼음이 하나도 안녹구 맛나게왔슙니다^^
다즐샵 일품도시락 10종 20팩,5,매번 먹습니다. 간편하고 맛있어요.
다즐샵 일품도시락 10종 20팩,5,매번 시켜먹습니다. 간편하고 맛있어요^^
다즐샵 일품도시락 10종 20팩,5,맛이며 양이며 정말 대만족 추천드립니다
다즐샵 일품도시락 10종 20팩,5,사무실에서 점심으로 먹는데 맛있네요~^^
다즐샵 일품도시락 10종 20팩,5,"맛도괜찮고 구성도괜찮네요 잘먹겠습니다

다만 포장때 사용하는 아이스팩이 얼음으로만 된 제품 썼으면 후처리가 편했을거같아요"
다즐샵 일품도시락 10종 20팩,5,점심으로 먹고있어여 너무 맛잇어요 제발 가격올리지말고 쭉쭉 팔아주세여
다즐샵 일품도시락 10종 20팩,5,다이어트 맛있게 잘하고있어요
다즐샵 일품도시락 10종 20팩,5,제육은 고기 냄새가 좀 나요.. 예민하지 않은 저도 느낄정도면 예민하신분은 피하시는게 좋을거같습니다
다즐샵 일품도시락 10종 20팩,5,"맛있어요 
간편해서 좋아요"
다즐샵 일품도시락 10종 20팩,5,식단도시락 몇달째 여기꺼만 먹고있어요 맛있습니다
다즐샵 일품도시락 10종 20팩,5,"빠른배송과 상품 모두 좋습니다 
가격도 좋습니다"
포르미 반칙도시락 7종14팩 단백질 닭가슴살 저칼로리 건강 운동 식단 간편 냉동 한끼,5,두번째 구매인데 다이어트식으로는 맛있어요
포르미 반칙도시락 7종14팩 단백질 닭가슴살 저칼로리 건강 운동 식단 간편 냉동 한끼,5,너무 맛있고 편리해서 좋아요
포르미 반칙도시락 7종14팩 단백질 닭가슴살 저칼로리 건강 운동 식단 간편 냉동 한끼,5,회사 탕비실 냉장고에 가득 채웠어요.어제 처음 맛봤는데 닭가슴살도 부드럽고 잡곡도 쫀득쫀득 맛있어요:)
포르미 반칙도시락 7종14팩 단백질 닭가슴살 저칼로리 건강 운동 식단 간편 냉동 한끼,5,한번더시켜먹을만큼 괜찮아요
포르미 반칙도시락 7종14팩 단백질 닭가슴살 저칼로리 건강 운동 식단 간편 냉동 한끼,5,너무잘먹고있습니다 배송도잘옵니다
포르미 반칙도시락 7종14팩 단백질 닭가슴살 저칼로리 건강 운동 식단 간편 냉동 한끼,5,맛있는 조합으로 잘 구성 되어있습니다.
포르미 반칙도시락 7종14팩 단백질 닭가슴살 저칼로리 건강 운동 식단 간편 냉동 한끼,5,일단 맛있습니다.  배송도 꼼꼼이 잘 옵니다.
포르미 반칙도시락 7종14팩 단백질 닭가슴살 저칼로리 건강 운동 식단 간편 냉동 한끼,5,간편하고 맛있습니다~
포르미 반칙도시락 7종14팩 단백질 닭가슴살 저칼로리 건강 운동 식단 간편 냉동 한끼,5,아주 다이어트식단으로 굳굳굳!
포르미 반칙도시락 7종14팩 단백질 닭가슴살 저칼로리 건강 운동 식단 간편 냉동 한끼,5,"추천받아 첫구매입니다 
맛있으면 지속 구매예정입니다"
포르미 반칙도시락 7종14팩 단백질 닭가슴살 저칼로리 건강 운동 식단 간편 냉동 한끼,5,울딸 다이어트 도시락중 최고랍니다.
포르미 반칙도시락 7종14팩 단백질 닭가슴살 저칼로리 건강 운동 식단 간편 냉동 한끼,5,"배송도 빠르고 제품도 좋습니다.
근데 공동현관이 아니라 집앞에 놓아줬으면 하네요"
포르미 반칙도시락 7종14팩 단백질 닭가슴살 저칼로리 건강 운동 식단 간편 냉동 한끼,4,점심 도시락으로 자주 구매합니다.
포르미 반칙도시락 7종14팩 단백질 닭가슴살 저칼로리 건강 운동 식단 간편 냉동 한끼,5,일주일에 한번씩시키는거같아요  닭가슴살 퍽퍽해서 싫어하는데  단백질섭취는해야겠고  여기꺼 맛있어서 계속 구매하고있어요
포르미 반칙도시락 7종14팩 단백질 닭가슴살 저칼로리 건강 운동 식단 간편 냉동 한끼,5,"역시 포르미,, 다른데 다 먹어봐도 여기가 젤맛있어요!"
포르미 반칙도시락 7종14팩 단백질 닭가슴살 저칼로리 건강 운동 식단 간편 냉동 한끼,5,매콤소스 버전같은 선택사항이 있음 좋겠네요
